2,66,1,0.0388888888888889
3,47,1,0.588333333333333
4,15,1,0
5,58,1,0.672222222222222
6,65,1,0.394444444444444
7,41,1,0.283333333333333
8,86,1,0.594166666666667
9,50,1,0.660833333333333
10,3,1,1
11,18,1,0
12,65,88,1
14,18,88,0.271944444444444
15,60,88,0.205555555555556
16,96,88,0.621666666666667
17,97,88,0.761111111111111
18,3,88,0.2275
19,47,7,0.716388888888889
20,83,88,0.383333333333333
21,27,7,0.716666666666667
22,40,7,0.638333333333333
23,54,7,0.549722222222222
24,58,7,0.566666666666667
25,65,7,0.583055555555556
26,60,7,0.644166666666667
27,87,7,0.355555555555556
28,96,7,0.566388888888889
29,83,7,0.616388888888889
30,58,108,0.616388888888889
31,65,108,0.533333333333333
32,86,108,0.533333333333333
33,79,88,0.7
34,27,3,0.841176470588235
35,56,88,0.729117647058823
36,23,88,0.741176470588235
37,83,3,0.870588235294118
38,36,88,0.711470588235294
39,88,88,0.746764705882353
40,77,88,0.723529411764706
41,71,88,0
42,46,88,0.747058823529412
43,48,88,0.794117647058823
44,95,88,0.847058823529412
45,78,88,0.770294117647059
46,100,88,1
47,103,88,0.235294117647059
48,34,88,0.0764705882352941
49,102,88,0.841176470588235
50,101,88,0.764705882352941
51,68,88,0.758823529411765
52,83,111,0.0588235294117647
53,23,111,0.605588235294118
54,58,111,0.705882352941177
55,16,111,0.252941176470588
56,104,111,0.588235294117647
57,27,111,0.617647058823529
58,56,112,0.311764705882353
60,47,112,0.558823529411765
61,3,112,0.635
62,18,112,0.711176470588235
63,78,112,0.429411764705882
64,3,113,0.694117647058824
65,18,113,0.623529411764706
66,65,114,0.646764705882353
67,65,113,0.682352941176471
68,2,3,0.296875
69,18,14,0.625
70,2,7,0.270833333333333
71,2,117,0.0260416666666667
72,59,117,0.473958333333333
73,78,3,0.697916666666667
74,18,3,0.755208333333333
75,111,2,0.635416666666667
76,110,2,0.666666666666667
77,110,7,0.671875
79,112,7,0.4375
80,113,7,0.604166666666667
81,115,7,0.34375
82,112,26,0.598958333333333
83,111,26,0.0572916666666667
84,115,26,0.229166666666667
85,114,26,0.604166666666667
86,113,26,0.755208333333333
87,110,26,0.104166666666667
88,114,2,0.645833333333333
89,115,2,0.25
90,113,2,0.697916666666667
91,116,2,0.578125
92,111,120,0.578125
93,115,120,0.3125
94,112,120,0.822916666666667
95,114,120,0.734375
96,116,120,0.588541666666667
98,110,120,0.416666666666667
99,113,120,0.625
100,118,7,0.703125
102,111,122,0.578125
103,114,121,0.791666666666667
104,119,122,0.625
105,115,122,0.34375
107,114,122,0.109375
108,116,121,0.645833333333333
109,112,122,0.609375
110,113,122,0.671875
111,118,122,0.734375
112,116,122,0.307291666666667
114,118,2,0.708333333333333
115,121,2,0.651041666666667
116,114,124,0.651041666666667
118,121,124,0.989583333333333
122,118,124,0.859375
124,116,124,0.182291666666667
125,112,124,0.0833333333333333
126,113,124,0.994791666666667
127,110,124,0.59375
128,119,124,0.609375
130,124,7,0.765625
132,111,124,0.34375
133,115,124,0.28125
134,114,25,0.505208333333333
135,119,120,0.260416666666667
136,124,120,0.546875
137,121,120,0.552083333333333
138,118,26,0.664473684210526
139,121,26,0.756578947368421
140,124,26,0.934210526315789
141,119,26,0.651315789473684
142,123,26,0.683552631578947
143,124,2,0.657236842105263
161,111,88,0.144407894736842
165,119,7,0.611842105263158
166,111,38,0.572039473684211
167,119,38,0.610855263157895
169,115,38,0.0986842105263158
170,118,38,0.559210526315789
171,111,125,0.230263157894737
172,125,2,0.75625
173,121,14,0.638157894736842
174,126,2,0.905063291139241
175,119,14,0.592105263157895
184,115,25,1
185,125,7,0.74620253164557
186,111,127,0.962025316455696
187,126,120,0.791139240506329
188,125,120,0.613924050632911
189,123,120,0.644936708860759
191,128,124,0.695569620253165
193,119,130,0.215189873417722
195,110,131,0.531329113924051
196,124,131,0.525316455696203
197,111,131,0.278481012658228
198,119,131,0.373417721518987
199,113,131,0.626582278481013
201,112,131,0.658227848101266
202,121,131,0.430379746835443
203,111,132,0.335443037974684
204,124,132,0.606645569620253
206,113,132,0.651898734177215
207,111,133,0.714873417721519
208,115,133,0.619303797468354
209,128,2,0.822784810126582
210,130,2,0.797151898734177
211,115,14,0.278481012658228
